pct,dist,value
11,18,3.20927547992
11,19,3.32457375746
11,20,3.06176521332
11,21,2.93157030028
11,22,3.04360203065
11,23,2.40936977133
11,24,2.25445809849
11,25,2.79466942683
11,26,2.98248154047
11,27,2.67899107003
11,28,2.79364099398
11,29,2.45298446443
11,30,2.72357723577
11,31,3.39928970066
11,32,3.00218340611
11,33,2.87921348315
11,34,2.63770364624
11,35,3.23955669224
11,36,2.52427184466
11,37,2.71317829457
11,38,2.98273155416
11,39,3.60824742268
11,40,3.0487804878
11,41,3.7610619469
11,42,5.72207084469
11,43,2.37388724036
11,44,4.36363636364
11,45,4.09836065574
11,46,3.7558685446
11,47,2.87081339713
11,48,6.56565656566
11,49,4.02298850575
12,0,1.16052225544
12,1,2.96777539953
12,2,2.11674162967
12,3,3.42285675453
12,4,4.62964169394
12,5,2.1896964094
12,6,2.2117709129
12,7,3.09478672986
12,8,2.34983096845
12,9,1.2778609242
12,10,1.94325927878
12,11,2.11945213157
12,12,2.45627233402
12,13,4.49161082378
12,14,4.56816852561
12,15,1.62388563689
12,16,0.8002544457
12,17,0.65282114035
12,18,0.578872249632
12,19,0.655001219522
12,20,0.866339684026
12,21,0.815534749302
12,22,1.03667504863
12,23,1.58393753486
12,24,1.80171856232
12,25,1.51377927287
12,26,1.46228463877
12,27,1.51966160113
12,28,1.77496527242
12,29,2.97083674026
12,30,1.9918699187
12,31,1.87721968544
12,32,1.85589519651
12,33,1.68539325843
12,34,1.70674941815
12,35,2.38704177323
12,36,2.42718446602
12,37,2.84237726098
12,38,2.04081632653
12,39,1.54639175258
12,40,1.62601626016
12,41,3.09734513274
12,42,3.54223433243
12,43,2.6706231454
12,44,2.18181818182
12,45,1.6393442623
12,46,3.28638497653
12,47,2.39234449761
12,48,3.53535353535
12,49,0.574712643678
13,0,0.978384947519
13,1,3.4365361558
13,2,2.42431488864
13,3,3.05908916273
13,4,3.09510751867
13,5,2.09133982502
13,6,3.07905678355
13,7,2.93226394459
13,8,1.25352392761
13,9,1.65928656244
13,10,2.01907070227
13,11,2.04210600063
13,12,3.59601278917
13,13,3.21882437821
13,14,1.67868906287
13,15,2.30015677616
13,16,2.76823290869
13,17,2.83905719285
13,18,3.20444550704
13,19,3.4941266257
13,20,3.43455007024
13,21,3.08398820246
13,22,2.80163211083
13,23,2.1472392638
13,24,1.94955188026
13,25,2.52296545478
13,26,3.18517446069
13,27,4.12031959893
13,28,3.31841333539
13,29,2.15317525211
13,30,1.74796747967
13,31,1.97869101979
13,32,2.56550218341
13,33,2.45786516854
13,34,2.94802172227
13,35,2.30179028133
13,36,2.6213592233
13,37,2.97157622739
13,38,1.56985871272
13,39,1.54639175258
13,40,3.86178861789
13,41,1.76991150442
13,42,1.36239782016
13,43,2.37388724036
13,44,2.54545454545
13,45,1.6393442623
13,46,1.40845070423
13,47,4.30622009569
13,48,2.0202020202
13,49,1.14942528736
14,0,1.4003385048
14,1,3.3730906158
14,2,1.92447367096
14,3,3.13473505692
14,4,1.95797171661
14,5,1.66812386006
14,6,2.16752565142
14,7,1.57892818082
14,8,1.85174353995
14,9,2.40621289333
14,10,2.12717389489
14,11,3.66385259397
14,12,3.22080120369
14,13,1.49119126694
14,14,1.87262074556
14,15,1.74494651985
14,16,1.35117482351
14,17,1.57477613477
14,18,1.86750901394
14,19,1.93235194612
14,20,1.67229438296
14,21,1.30544943487
14,22,1.39014091189
14,23,1.90741773564
14,24,2.82731220549
14,25,3.33807737094
14,26,3.89459968148
14,27,1.33166222779
14,28,1.18845500849
14,29,1.28100299809
14,30,2.35772357724
14,31,1.57280568239
14,32,2.51091703057
14,33,2.31741573034
14,34,1.62916989915
14,35,1.19352088662
14,36,1.74757281553
14,37,1.5503875969
14,38,2.51177394035
14,39,1.89003436426
14,40,2.23577235772
14,41,2.21238938053
14,42,2.17983651226
14,43,1.48367952522
14,44,2.90909090909
14,45,2.86885245902
14,46,0.469483568075
14,47,0.478468899522
14,48,1.0101010101
14,49,1.72413793103
15,0,2.13348265104
15,1,3.77284840991
15,2,2.63575711905
15,3,2.08426254069
15,4,1.8049940716
15,5,2.66931576275
15,6,2.40494405115
15,7,1.73430550492
15,8,2.18816896136
15,9,1.98659830794
15,10,3.12265119136
15,11,3.05713384944
15,12,1.59206319353
15,13,2.24051193776
15,14,2.3169192567
15,15,2.51815913244
15,16,4.08163844856
15,17,4.55888351384
15,18,4.84832677665
15,19,4.96227350333
15,20,4.74083750277
15,21,4.52997881985
15,22,4.02808748873
15,23,4.30563301729
15,24,4.32412454957
15,25,2.61353344547
15,26,2.34544664833
15,27,2.61632461225
15,28,3.53449606421
15,29,2.88907059144
15,30,2.39837398374
15,31,2.33384069001
15,32,2.29257641921
15,33,1.75561797753
15,34,1.93948797517
15,35,3.66581415175
15,36,2.71844660194
15,37,2.84237726098
15,38,3.2967032967
15,39,1.71821305842
15,40,1.62601626016
15,41,3.09734513274
15,42,1.36239782016
15,43,1.78041543027
15,44,1.45454545455
15,45,1.6393442623
15,46,0.93896713615
15,47,1.91387559809
15,48,1.51515151515
15,49,0.574712643678
16,0,3.24021887876
16,1,3.10258529718
16,2,2.38673355216
16,3,2.91953649231
16,4,1.49102369268
16,5,1.73402308918
16,6,1.33272239765
16,7,1.98242799854
16,8,2.39591984746
16,9,2.71721316545
16,10,3.67124009673
16,11,1.56611903177
16,12,1.87088583788
16,13,1.6174504276
16,14,1.53606205814
16,15,1.80570887873
16,16,0.930033112019
16,17,0.645578161274
16,18,0.708074024164
16,19,0.782460916294
16,20,0.918714415991
16,21,0.991706090778
16,22,1.85747497272
16,23,2.01896263246
16,24,1.29354153192
16,25,1.42321128218
16,26,1.73736788765
16,27,1.95832680558
16,28,1.23475845038
16,29,1.66257835923
16,30,1.17886178862
16,31,1.47133434805
16,32,1.91048034934
16,33,2.73876404494
16,34,2.2498060512
16,35,1.79028132992
16,36,1.55339805825
16,37,1.42118863049
16,38,1.41287284144
16,39,1.54639175258
16,40,1.21951219512
16,41,1.32743362832
16,42,1.08991825613
16,43,1.18694362018
16,44,1.09090909091
16,45,2.04918032787
16,46,0.93896713615
16,47,3.34928229665
16,48,3.53535353535
16,49,2.87356321839
17,0,0.298158900697
17,1,0.998161198967
17,2,1.62538099939
17,3,1.45290554886
17,4,1.40982649899
17,5,1.50180373336
17,6,1.48361891788
17,7,1.87991250456
17,8,1.54596605332
17,9,2.69610874728
17,10,1.66256214774
17,11,1.51749746033
17,12,1.37695128832
17,13,1.47472268077
17,14,1.81926388048
17,15,1.36042747015
17,16,1.48663308135
17,17,1.2354997465
17,18,1.29829671006
17,19,1.55469358532
17,20,1.62238434427
17,21,1.63601813179
17,22,1.13868197561
17,23,1.16006692694
17,24,1.08103113739
17,25,1.35851986027
17,26,1.60706529608
17,27,1.03399655334
17,28,1.34279981479
17,29,0.926683019896
17,30,1.05691056911
17,31,1.01471334348
17,32,1.58296943231
17,33,1.12359550562
17,34,0.698215671063
17,35,1.19352088662
17,36,2.33009708738
17,37,0.904392764858
17,38,0.470957613815
17,39,1.37457044674
17,40,1.21951219512
17,41,0.663716814159
17,42,1.36239782016
17,43,0.593471810089
17,44,1.45454545455
17,45,0.0
17,46,1.8779342723
17,47,1.43540669856
17,48,0.0
17,49,1.72413793103
18,0,4.45964538619
18,1,2.17806842395
18,2,1.48648113518
18,3,1.10005131959
18,4,1.40425936828
18,5,0.961175985241
18,6,1.05662015418
18,7,1.27852716004
18,8,1.90360327691
18,9,2.21696887987
18,10,1.15962712286
18,11,1.18611412758
18,12,0.961068271582
18,13,1.29709721563
18,14,0.874231712448
18,15,0.870154085921
18,16,0.394731610903
18,17,0.318119265181
18,18,0.308876765657
18,19,0.472859739258
18,20,0.597688117714
18,21,0.281082365051
18,22,0.44123926555
18,23,0.730619074177
18,24,0.822322831008
18,25,0.646914219175
18,26,0.593600694947
18,27,0.391665361115
18,28,0.601944744559
18,29,0.763150722268
18,30,1.21951219512
18,31,1.166920345
18,32,0.600436681223
18,33,0.912921348315
18,34,0.930954228084
18,35,0.852514919011
18,36,0.776699029126
18,37,0.516795865633
18,38,0.470957613815
18,39,1.20274914089
18,40,0.813008130081
18,41,0.442477876106
18,42,1.36239782016
18,43,0.0
18,44,0.727272727273
18,45,0.819672131148
18,46,0.0
18,47,0.478468899522
18,48,1.0101010101
18,49,0.0
19,0,0.242439179764
19,1,0.688940529713
19,2,2.28110096083
19,3,1.07890528485
19,4,1.0716134374
19,5,1.57329248746
19,6,2.41980730918
19,7,2.1001093693
19,8,2.42188870822
19,9,1.18671766772
19,10,1.21511700199
19,11,1.00129610817
19,12,1.47098927967
19,13,2.03465461062
19,14,2.83047908308
19,15,3.35352560832
19,16,4.56695954427
19,17,4.87967124499
19,18,5.17579893789
19,19,5.19555621995
19,20,4.99531708279
19,21,5.14261960846
19,22,4.24159035916
19,23,3.00055772448
19,24,2.08814561582
19,25,2.19950834519
19,26,2.25857825395
19,27,2.97665674448
19,28,3.92035807995
19,29,2.97083674026
19,30,2.19512195122
19,31,2.84119736175
19,32,2.89301310044
19,33,2.03651685393
19,34,2.09464701319
19,35,2.72804774084
19,36,2.33009708738
19,37,1.03359173127
19,38,2.51177394035
19,39,2.0618556701
19,40,3.45528455285
19,41,2.65486725664
19,42,1.6348773842
19,43,2.6706231454
19,44,1.81818181818
19,45,1.22950819672
19,46,2.34741784038
19,47,2.39234449761
19,48,1.0101010101
19,49,2.29885057471
20,0,18.7185587387
20,1,15.6307723355
20,2,23.7956311814
20,3,30.319095338
20,4,30.1049502847
20,5,32.6830640887
20,6,38.6140061107
20,7,39.3904484141
20,8,32.9770218474
20,9,29.8533204285
20,10,30.3530566758
20,11,30.916313448
20,12,32.847940568
20,13,32.0353211962
20,14,30.7350934258
20,15,30.1191127768
20,16,25.440878292
20,17,25.5538019922
20,18,27.5426788479
20,19,27.9368838465
20,20,26.4091883765
20,21,25.7170569489
20,22,25.5254542867
20,23,27.7579475739
20,24,27.8481012658
20,25,25.9541984733
20,26,27.6965397423
20,27,24.5965846781
20,28,22.30282451
20,29,23.4668847097
20,30,25.487804878
20,31,23.8457635718
20,32,22.8711790393
20,33,25.5617977528
20,34,24.4375484872
20,35,26.3427109974
20,36,27.7669902913
20,37,28.811369509
20,38,29.5133437991
20,39,29.8969072165
20,40,26.8292682927
20,41,31.4159292035
20,42,28.3378746594
20,43,30.2670623145
20,44,22.1818181818
20,45,31.1475409836
20,46,26.7605633803
20,47,26.7942583732
20,48,27.7777777778
20,49,27.5862068966
21,0,9.69700558991
21,1,19.1682615417
21,2,15.7860026164
21,3,15.077747665
21,4,16.3422332407
21,5,13.259337762
21,6,5.54315857029
21,7,2.46686110098
21,8,1.64009342551
21,9,1.34565790125
21,10,0.815738340166
21,11,0.903912845483
21,12,1.04170584916
21,13,1.13201924472
21,14,0.870127338211
21,15,0.788982995816
21,16,0.740902714277
21,17,0.656442629888
21,18,0.675954704514
21,19,0.755710115737
21,20,0.891602790033
21,21,1.06296640868
21,22,1.90729230915
21,23,4.50641383157
21,24,6.13508269426
21,25,6.31388277914
21,26,4.96597654553
21,27,4.65298449005
21,28,3.47275814169
21,29,5.23303352412
21,30,6.17886178862
21,31,5.53018772197
21,32,6.93231441048
21,33,5.75842696629
21,34,5.35298681148
21,35,5.96760443308
21,36,3.78640776699
21,37,4.00516795866
21,38,5.65149136578
21,39,4.98281786942
21,40,7.11382113821
21,41,4.86725663717
21,42,7.35694822888
21,43,7.12166172107
21,44,5.09090909091
21,45,7.37704918033
21,46,6.57276995305
21,47,5.26315789474
21,48,5.55555555556
21,49,8.62068965517
22,0,14.3688466835
22,1,8.96228983707
22,2,8.61751612507
22,3,2.19446741619
22,4,0.706867667724
22,5,0.45942084264
22,6,0.466470064808
22,7,0.67969376595
22,8,0.744986567158
22,9,1.16955583317
22,10,2.05293994288
22,11,4.54562651067
22,12,7.32226819635
22,13,8.19900325843
22,14,10.4394758714
22,15,13.4502815477
22,16,20.4510731588
22,17,21.8190932553
22,18,19.0148787315
22,19,17.5965192488
22,20,18.5425036354
22,21,19.9162691265
22,22,17.3316885705
22,23,10.6971556051
22,24,8.14007206874
22,25,8.00879803338
22,26,8.29593166353
22,27,13.2696224346
22,28,17.2094459021
22,29,13.3278822567
22,30,9.47154471545
22,31,9.1831557585
22,32,9.17030567686
22,33,7.72471910112
22,34,9.30954228084
22,35,7.8431372549
22,36,7.76699029126
22,37,7.10594315245
22,38,7.69230769231
22,39,5.84192439863
22,40,4.87804878049
22,41,5.53097345133
22,42,7.62942779292
22,43,4.74777448071
22,44,9.81818181818
22,45,6.14754098361
22,46,7.98122065728
22,47,5.74162679426
22,48,6.06060606061
22,49,6.32183908046
23,0,4.19914563945
23,1,5.36116509354
23,2,0.96544139982
23,3,0.318585378259
23,4,0.254350752135
23,5,0.321429444792
23,6,0.422618532022
23,7,0.481589500547
23,8,2.72501471959
23,9,8.76992937364
23,10,14.4742287556
23,11,14.4324797702
23,12,8.65455143878
23,13,5.90594868859
23,14,3.83605077111
23,15,2.3270591946
23,16,1.41535420773
23,17,1.5143544409
23,18,1.23888804364
23,19,1.19277098954
23,20,1.40364281665
23,21,1.27773708902
23,22,1.49926460122
23,23,1.9966536531
23,24,2.31913517509
23,25,3.19575624272
23,26,2.62052989721
23,27,2.14632617891
23,28,1.88300663683
23,29,2.12591986917
23,30,1.82926829268
23,31,2.13089802131
23,32,2.40174672489
23,33,2.59831460674
23,34,1.93948797517
23,35,2.30179028133
23,36,2.91262135922
23,37,2.06718346253
23,38,0.94191522763
23,39,1.54639175258
23,40,1.21951219512
23,41,1.32743362832
23,42,1.36239782016
23,43,1.78041543027
23,44,1.09090909091
23,45,1.6393442623
23,46,1.40845070423
23,47,0.956937799043
23,48,3.53535353535
23,49,1.72413793103
24,0,5.70151677492
24,1,2.16755410692
24,2,0.766776115621
24,3,0.802054033196
24,4,0.703116764052
24,5,0.74077085266
24,6,0.876489278768
24,7,2.43251913963
24,8,10.304178803
24,9,11.2631110232
24,10,5.42473883568
24,11,1.92272392896
24,12,1.25611246944
24,13,1.24690723873
24,14,1.24413844054
24,15,1.18927242873
24,16,0.839159647638
24,17,0.762418850044
24,18,0.594328162847
24,19,0.653821037144
24,20,0.73879180736
24,21,0.495853045389
24,22,0.540873938416
24,23,0.875627440045
24,24,0.914718654717
24,25,1.1773838789
24,26,1.08585492978
24,27,1.14366285446
24,28,0.956937799043
24,29,1.09021531753
24,30,1.09756097561
24,31,1.06544901065
24,32,0.327510917031
24,33,1.26404494382
24,34,0.930954228084
24,35,1.19352088662
24,36,1.16504854369
24,37,1.5503875969
24,38,1.25588697017
24,39,1.03092783505
24,40,1.0162601626
24,41,0.663716814159
24,42,0.272479564033
24,43,1.18694362018
24,44,0.363636363636
24,45,0.409836065574
24,46,0.93896713615
24,47,0.956937799043
24,48,1.0101010101
24,49,0.574712643678
25,0,8.27570916922
25,1,3.70635612687
25,2,3.14317007898
25,3,5.01822743559
25,4,6.73245751707
25,5,7.38455646008
25,6,8.15712333945
25,7,10.4621946774
25,8,11.0883916073
25,9,8.83123268355
25,10,8.6755363867
25,11,8.89494517813
25,12,9.60315967651
25,13,9.9266363697
25,14,9.92950737248
25,15,9.38384185089
25,16,7.6924387598
25,17,7.1680714234
25,18,7.47559052456
25,19,7.54726630422
25,20,7.54935548271
25,21,7.54864506423
25,22,7.95179579637
25,23,7.77467930842
25,24,8.06615540978
25,25,7.29719239229
25,26,7.19559866802
25,27,6.90897697008
25,28,6.15835777126
25,29,6.67756881984
25,30,7.39837398374
25,31,7.66108574328
25,32,7.25982532751
25,33,6.60112359551
25,34,7.44763382467
25,35,6.47911338448
25,36,6.50485436893
25,37,6.71834625323
25,38,6.12244897959
25,39,4.98281786942
25,40,4.06504065041
25,41,4.86725663717
25,42,4.63215258856
25,43,9.49554896142
25,44,4.72727272727
25,45,4.91803278689
25,46,7.98122065728
25,47,7.65550239234
25,48,5.05050505051
25,49,6.89655172414
26,0,2.53276796313
26,1,4.53514148372
26,2,4.22519742447
26,3,4.2288721821
26,4,3.96573174406
26,5,4.54117145646
26,6,4.37319376964
26,7,3.0753189938
26,8,1.10192192965
26,9,0.450536809816
26,10,0.45505412583
26,11,0.422881563737
26,12,0.406714312582
26,13,0.3321164878
26,14,0.213427460316
26,15,0.177648728629
26,16,0.151361114109
26,17,0.148671675759
26,18,0.171705535873
26,19,0.182928268515
26,20,0.205801887955
26,21,0.171222708288
26,22,0.249086682165
